created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2022-06-23T22:20:00Z,[],"As I’ve been warning since it was reported that Biden was considering it, lifting President Trump’s tariffs on China will weaken America’s negotiating leverage.

Yesterday, @AmbassadorTai agreed with me. https://t.co/u5D1nSLW0F",1346873610875654147,1540097365692092424,6287452,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-06-23T22:35:45Z,[],The choice is clear. We can either pass the Chips Act and unleash the largest investment in the history of our state or we can watch the next great investment happen overseas while leaving our supply chain for chips dependent on China. This isn’t hard. Let’s get this done!,1054381765224210432,1540101331033145346,6269965,NA,NA,Anthony Gonzalez,1984-09-19,Republican,rep,OH
2022-06-24T00:45:00Z,"[{'url': 'https://t.co/mWPLRRJ1qx', 'expanded_url': 'https://twitter.com/SenatorRisch/status/1539619175634812928', 'display_url': 'twitter.com/SenatorRisch/s…', 'indices': [266, 289]}]","For the sake of America and its people, I urge the Administration to take serious our recommendations and reverse course on their harmful immigration policies and do more to counter the lethal flow of China-origin fentanyl and precursors across the southern border. https://t.co/mWPLRRJ1qx",1346873610875654147,1540133855817891840,6287449,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-06-24T14:30:02Z,[],"Speaker Pelosi and the Democrats want an extreme and discriminatory pro-abortion agenda to be the law of the land. 

Their Abortion on Demand Until Birth Act nationalizes abortions for all nine months, making America just as radical as China and North Korea.",17976923,1540341484066578433,6291505,17976923,1540341482808303617,Cathy McMorris Rodgers,1969-05-22,Republican,rep,WA
2022-06-24T14:46:31Z,"[{'url': 'https://t.co/6npLLB0qZa', 'expanded_url': 'https://www.barrasso.senate.gov/public/index.cfm/news-releases?ID=C5F36187-E8AB-44C4-8118-0E4B26EFB602', 'display_url': 'barrasso.senate.gov/public/index.c…', 'indices': [252, 275]}]","The Supreme Court today ruled to return power back to states to legislate in a way that reflects the will of their voters. With today’s decision, the U.S. will no longer have the same anti-life laws as countries like communist China &amp; North Korea. https://t.co/6npLLB0qZa",202206694,1540345630006075392,6293969,NA,NA,John Barrasso,1952-07-21,Republican,sen,WY
2022-06-24T18:27:39Z,"[{'url': 'https://t.co/rwmG6J5qlW', 'expanded_url': 'https://www.foxbusiness.com/politics/gop-senators-biden-admin-trump-presidential-order-tiktok', 'display_url': 'foxbusiness.com/politics/gop-s…', 'indices': [244, 267]}]","Chinese company ByteDance, which owns TikTok, had access to data of American users for months. We need answers from the Biden Administration on how it is enforcing a 2020 executive order addressing TikTok’s national security and privacy risks.
https://t.co/rwmG6J5qlW",234128524,1540401280761356290,6296723,NA,NA,Todd Young,1972-08-24,Republican,sen,IN
2022-06-25T14:15:27Z,"[{'url': 'https://t.co/XgzOLaqaOH', 'expanded_url': 'https://twitter.com/timkmak/status/1540690864938164225', 'display_url': 'twitter.com/timkmak/status…', 'indices': [53, 76]}]",And China will follow as it remains lashed to Russia https://t.co/XgzOLaqaOH,13218102,1540700200926183425,6281978,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-06-25T22:11:03Z,[],"I met with former NBA player @EnesFreedom, an outspoken fighter for civil rights in countries like China and Turkey. The U.S. cannot allow the CCP to continue committing human rights abuses. I appreciate Mr. Freedom’s leadership, and for working to hold China accountable. https://t.co/N5beS1KynN",816012124505931780,1540819891707600898,6313814,NA,NA,David Kustoff,1966-10-08,Republican,rep,TN
2022-06-26T13:04:40Z,"[{'url': 'https://t.co/K8cJZyjRd6', 'expanded_url': 'https://www.nytimes.com/2022/06/25/technology/china-surveillance-police.html?smid=tw-share', 'display_url': 'nytimes.com/2022/06/25/tec…', 'indices': [54, 77]}]",‘An Invisible Cage’: How China Is Policing the Future https://t.co/K8cJZyjRd6,13218102,1541044778074357763,6281970,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-06-26T16:39:09Z,[],"We don’t need a $850 billion defense budget — the highest in American history. 

What we need is an investment in our industrial base to compete with the Made in China initiative.",816298918468259841,1541098751917432833,6314509,NA,NA,Ro Khanna,1976-09-13,Democrat,rep,CA
2022-06-26T17:27:16Z,"[{'url': 'https://t.co/mAmtLPvTNy', 'expanded_url': 'https://twitter.com/SenRubioPress/status/1540086065104650241', 'display_url': 'twitter.com/SenRubioPress/…', 'indices': [202, 225]}]",I joined @marcorubio &amp; @SenJoniErnst in urging @JoeBiden &amp; his admin to strategize with our @NATO allies on combatting Communist China. We know it seeks world domination &amp; must be prepared. https://t.co/mAmtLPvTNy,131546062,1541110859862360066,6281549,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2022-06-26T18:21:04Z,[],It is unacceptable for the U.S. to be sourcing its military equipment from Communist China and slave and child labor. My measure in this year’s #NDAA will stop this.,2856787757,1541124401369841664,6301833,NA,NA,Joni Ernst,1970-07-01,Republican,sen,IA
2022-06-27T12:01:21Z,[],Thank you to @RepKenBuck &amp; @RepJimBanks for your leadership on these bills to sanction and cut off U.S. funds from supporting the genocide and crimes against humanity happening against Uyghurs in the Xinjiang region of China. https://t.co/ODdQAiU6ux,1078741899572240384,1541391230407524352,6273726,NA,NA,Russ Fulcher,1973-07-19,Republican,rep,ID
2022-06-27T12:26:40Z,"[{'url': 'https://t.co/pMGFzD83Ko', 'expanded_url': 'https://www.washingtonpost.com/opinions/2022/06/23/biden-uyghur-forced-labor-law-implementation-china-genocide/', 'display_url': 'washingtonpost.com/opinions/2022/…', 'indices': [229, 252]}]",A major example of #BejingBehavingBadly is China profiting from the forced labor of Uyghurs. @JoshRogin is right - the Biden Administration needs to fully enforce the law Congress passed to cripple China’s forced-labor industry. https://t.co/pMGFzD83Ko,234128524,1541397599076466691,6296722,NA,NA,Todd Young,1972-08-24,Republican,sen,IN
2022-06-27T12:50:52Z,[],"As China continues to increase its naval fleet, now is not the time to decommission capable ships like the USS Fort Worth. As the ship’s sponsor, I will continue to advocate for growing our @USNavy’s arsenal and for the resources our military personnel needs to keep us safe. https://t.co/Uhcdc0VDPt",161743731,1541403691974000640,6290326,NA,NA,Kay Granger,1943-01-18,Republican,rep,TX
2022-06-27T16:41:19Z,[],"I also met with @EnesFreedom to discuss human rights in China, Turkey and elsewhere. We all admire @EnesFreedom's courage to speak truth, even if it could hurt one's career. (2/2) https://t.co/mFuHPmadVd",30216513,1541461683641671681,6305586,30216513,1541461681758429184,Brad Sherman,1954-10-24,Democrat,rep,CA
2022-06-27T17:05:31Z,[],Taiwan is an important ally—we will continue to walk alongside them &amp; support them as they stand up to China. https://t.co/pNcYZl5JRk,225921757,1541467775809511427,6295438,NA,NA,James Lankford,1968-03-04,Republican,sen,OK
2022-06-27T19:53:15Z,[],"China plans to have every single comment reviewed before it's published on social media. 

They should meet with @JoeBiden's #DisinformationGovernanceBoard for pointers.",1444015610,1541509988845223940,6289158,NA,NA,Billy Long,1955-08-11,Republican,rep,MO
2022-06-27T20:33:39Z,[],"As Russia invaded Ukraine, an invasion of Taiwan by the Chinese would make $7 gas prices feel like a bad hair day. Things can get worse. We MUST ensure the US and our allies establish the deterrence to preclude an invasion. China is the real threat.",1262531473057423361,1541520152520527873,6281215,1262531473057423361,1541520151497113601,Mike Garcia,1976-04-24,Republican,rep,CA
2022-06-27T20:51:03Z,[],"Great to meet with @OrthoClinicalDX and @RochesterChambr to discuss how we can continue our work together to bolster our manufacturing sector, strengthen our economy, and increase our competitive edge against countries like China. https://t.co/t56gqhb0gH",1064595993222615040,1541524534859366402,6270964,NA,NA,Joseph D. Morelle,1957-04-29,Democrat,rep,NY
2022-06-27T23:45:00Z,[],Our country’s growing debt is the #1 national security threat. We can’t afford to fund the rise of China. https://t.co/bEMHGl3Oet,41417564,1541568308016726016,6308043,NA,NA,Lloyd Smucker,1964-01-23,Republican,rep,PA
2022-06-28T00:21:55Z,"[{'url': 'https://t.co/fqFy1LH7sP', 'expanded_url': 'https://www.breitbart.com/politics/2022/06/22/gop-senators-issue-scathing-report-biden-to-blame-for-monumental-levels-of-illegal-immigration/', 'display_url': 'breitbart.com/politics/2022/…', 'indices': [272, 295]}]","For the security of our Nation &amp; its people, the Biden Administration must implement our recommendations &amp; reverse course on their harmful immigration policies &amp; do more to counter the flow of China-origin fentanyl &amp; precursors across the southern border. https://t.co/fqFy1LH7sP",1346873610875654147,1541577599805267968,6287421,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-06-28T13:51:43Z,"[{'url': 'https://t.co/tdpCVNljzO', 'expanded_url': 'https://thehill.com/homenews/senate/3538829-gop-senators-press-biden-administration-on-tiktok-security-concerns/', 'display_url': 'thehill.com/homenews/senat…', 'indices': [195, 218]}]","President Biden should be protecting Americans’ data—instead he’s protecting a Chinese company harvesting that data.

We need to know why Secretary Yellen is shielding TikTok’s owner, Bytedance.
https://t.co/tdpCVNljzO",968650362,1541781390739521536,6318874,NA,NA,Tom Cotton,1977-05-13,Republican,sen,AR
2022-06-28T13:57:35Z,"[{'url': 'https://t.co/ZYUbrWPL5Q', 'expanded_url': 'https://emmer.house.gov/blog-posts?id=41ACC0E5-1A1B-426A-93C2-99CB05366D9B', 'display_url': 'emmer.house.gov/blog-posts?id=…', 'indices': [159, 182]}]",A country that cannot feed itself cannot survive. Read my latest blog on looming food shortages &amp; the alarming Chinese acquisition of American farmland.⬇️ https://t.co/ZYUbrWPL5Q,2914515430,1541782870146048001,6302498,NA,NA,Tom Emmer,1961-03-03,Republican,rep,MN
2022-06-28T14:02:02Z,[],"Last week, @SenBrianSchatz and I shared a conversation with several Pacific Island Ambassadors to hear their priorities for the region and provide an update on the work Congress is doing to counter Communist China and benefit our global interests. https://t.co/fW64lwizMn",278145569,1541783988766998528,6301408,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-06-28T15:24:58Z,[],"This admin is doing everything they can to UNDERMINE our national security and give our ENEMIES free reign

Forcing Americans to submit to fantasy energy policies and radical climate ideology plays into the hands of authoritarian regimes such as China, Russia, Iran, and Venezuela",1082790600292925440,1541804859753644034,6278340,1082790600292925440,1541804857916530691,Chip Roy,1972-08-07,Republican,rep,TX
2022-06-28T15:24:59Z,[],"Biden’s waiving sanctions on the Nord Steam 2 pipeline was a GIFT to Putin

Iran is enriching uranium at an unprecedented 60% -- closer than ever to building a nuclear weapon

And Democrats’ renewables obsession makes us MORE DEPENDENT on China – our #1 enemy",1082790600292925440,1541804861582450688,6278339,1082790600292925440,1541804859753644034,Chip Roy,1972-08-07,Republican,rep,TX
2022-06-28T15:30:00Z,"[{'url': 'https://t.co/jXSHMaaoIX', 'expanded_url': 'https://www.wicker.senate.gov/2022/6/wicker-colleagues-demand-action-from-biden-administration-against-tiktok', 'display_url': 'wicker.senate.gov/2022/6/wicker-…', 'indices': [208, 231]}]","TikTok is owned by a Chinese company that reports to the Chinese Communist Party. The Biden Administration needs to act now on these security concerns, or else every user’s information will remain at risk. 

https://t.co/jXSHMaaoIX",264219447,1541806126341033984,6300630,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-06-28T16:18:55Z,[],"The Biden Admin’s decision to waive tariffs on solar panels that could be produced with Chinese-components made with forced labor hurts our domestic manufacturers and emboldens China’s malign activities.

The Administration should reverse this decision ASAP. https://t.co/H4iqqdc08D",797201048490430465,1541818436061364224,6311614,NA,NA,Claudia Tenney,1961-02-04,Republican,rep,NY
2022-06-28T17:05:07Z,[],Can companies from China use the Patent Trial and Appeal Board (PTAB) to invalidate American patents? https://t.co/mK0cLd4kG0,975200486,1541830064303644677,6319210,NA,NA,Thomas Massie,1971-01-13,Republican,rep,KY
2022-06-28T20:01:52Z,"[{'url': 'https://t.co/oqWLBcpf2D', 'expanded_url': 'https://twitter.com/POTUS/status/1541130974225891328', 'display_url': 'twitter.com/POTUS/status/1…', 'indices': [272, 295]}]",The G-7's global infrastructure plan will make critical investments to improve conditions in developing countries around the world. It's an important project that will counterbalance China's growing influence &amp; help ensure our global infrastructure is more resilient. https://t.co/oqWLBcpf2D,31801993,1541874543945474048,6306564,NA,NA,"Frank Pallone, Jr.",1951-10-30,Democrat,rep,NJ
2022-06-28T21:05:05Z,"[{'url': 'https://t.co/lCiFJ4U3n2', 'expanded_url': 'https://www.tabletmag.com/sections/science/articles/china-killer-doctors', 'display_url': 'tabletmag.com/sections/scien…', 'indices': [225, 248]}]","The Chinese Communist Party continues to harvest organs from persecuted religious groups, prisoners of conscience, and inmates. 

@ChrisCoons and I introduced legislation to hold the CCP accountable for these heinous crimes.
https://t.co/lCiFJ4U3n2",968650362,1541890452307197953,6318873,NA,NA,Tom Cotton,1977-05-13,Republican,sen,AR
2022-06-28T21:07:00Z,"[{'url': 'https://t.co/VIXdZiVQ6G', 'expanded_url': 'https://davids.house.gov/media/press-releases/davids-participates-construction-apprenticeship-highlights-efforts-support', 'display_url': 'davids.house.gov/media/press-re…', 'indices': [174, 197]}]",@shamrocktcorp Read more on how Registered Apprenticeship programs enable us to better compete against countries like China and tackle inflation by making more here at home. https://t.co/VIXdZiVQ6G,1080516116395499522,1541890935813988354,6275653,1080516116395499522,1541890885180342272,Sharice Davids,1980-05-22,Democrat,rep,KS
2022-06-28T21:15:19Z,"[{'url': 'https://t.co/FLerdYDVz9', 'expanded_url': 'https://www.blunt.senate.gov/news/press-releases/blunt-blackburn-demand-answers-on-tiktoks-backdoor-data-access-for-beijing', 'display_url': 'blunt.senate.gov/news/press-rel…', 'indices': [178, 201]}]","Today, I joined Sen. @MarshaBlackburn and seven of our colleagues in sending a letter to TikTok demanding answers on China’s reported backdoor access to Americans’ private data. https://t.co/FLerdYDVz9",21269970,1541893029820334083,6294297,NA,NA,Roy Blunt,1950-01-10,Republican,sen,MO
2022-06-28T22:07:38Z,"[{'url': 'https://t.co/tEl7gnkkz4', 'expanded_url': 'https://twitter.com/seanmdav/status/1541902938137829378', 'display_url': 'twitter.com/seanmdav/statu…', 'indices': [283, 306]}]","Of course!
I mean Trump is the guy who brought peace to the Korean Peninsula, brokered historic Israel peace deals, brought China to it’s knee w/ sanctions, defeated ISIS, moved the US embassy to Jerusalem, made the US energy independent, &amp; saved the unborn w/ his SCOTUS picks. https://t.co/tEl7gnkkz4",1344356576786866176,1541906192632614912,6284948,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-06-28T22:10:21Z,"[{'url': 'https://t.co/RY8BSpmVHU', 'expanded_url': 'https://twitter.com/BrendanCarrFCC/status/1541823585957707776', 'display_url': 'twitter.com/BrendanCarrFCC…', 'indices': [259, 282]}]","For YEARS, @BrendanCarrFCC &amp; I have been warning about Communist China using TikTok to steal American technology and data and the dangerous threat this app poses. 

Thank you, Commissioner, for taking this important step to protect our national security. https://t.co/RY8BSpmVHU",131546062,1541906876274712579,6281539,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2022-06-28T23:14:00Z,"[{'url': 'https://t.co/9Sh7Nn8OXI', 'expanded_url': 'https://hoosieragtoday.com/lawmakers-try-again-to-ban-foreign-ownership-of-us-farmland-for-us-adversaries/', 'display_url': 'hoosieragtoday.com/lawmakers-try-…', 'indices': [207, 230]}]","I introduced this amendment to protect our country’s national security by ensuring that adversaries like China, like Russia, like North Korea, or Iran, do not gain a foothold on American soil.

Learn more⬇️
https://t.co/9Sh7Nn8OXI",2930635215,1541922894430646272,6303089,NA,NA,Dan Newhouse,1955-07-10,Republican,rep,WA
2022-06-29T18:41:49Z,"[{'url': 'https://t.co/MWZewXHovm', 'expanded_url': 'https://www.agdaily.com/news/update-to-bill-may-block-china-and-russia-from-farmland-purchases/', 'display_url': 'agdaily.com/news/update-to…', 'indices': [221, 244]}]","Foreign holdings on U.S. lands have doubled between 2009 and 2019.  

Now, thanks to my amendment, foreign countries including China, Russia, North Korea, and Iran are facing a ban on farm purchases in the United States.
https://t.co/MWZewXHovm",2930635215,1542216788162875394,6303088,NA,NA,Dan Newhouse,1955-07-10,Republican,rep,WA
2022-06-29T19:26:34Z,[],The CCP must be held accountable for their blatant spying on American citizens. We cannot allow Beijing to get away with this. That's why I introduced the ACES Act to dismantle ByteDance's association with TikTok and take this power out of Communist China's hands.,1344032292432437248,1542228048812048384,6284415,NA,NA,Lisa C. McClain,1966-04-07,Republican,rep,MI
2022-06-29T19:30:00Z,[],"China has used coercion and intimidation to demand policy changes, assert illegal maritime claims, &amp; threaten countries who work with the U.S. I have demanded Secretary of State @ABlinken implement existing federal authorities to counter Chinese expansion in the Indo-Pacific. https://t.co/M9xlwXG2TB",281540744,1542228911463047168,6301643,NA,NA,Daniel Webster,1949-04-27,Republican,rep,FL
2022-06-29T19:40:34Z,"[{'url': 'https://t.co/SlpuLAMMCc', 'expanded_url': 'https://twitter.com/WSJopinion/status/1542221985660403713', 'display_url': 'twitter.com/WSJopinion/sta…', 'indices': [276, 299]}]","The @EPA's ban on steel cylinders made at 
@WorthingtonInds would give the Chinese Communist Party a free pass to undercut American business and risks putting 400 Ohioans out of a job.

Bad for business and worse for our workers.

I won’t stop fighting this until it’s fixed. https://t.co/SlpuLAMMCc",13491312,1542231570458755072,6287867,NA,NA,Tim Ryan,1973-07-16,Democrat,rep,OH
2022-06-29T22:01:49Z,[],"TikTok is allowing Communist China to steal your information.

We can't let them off the hook. https://t.co/1vm2zNkpmt",278145569,1542267118313512960,6301392,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-06-29T22:24:15Z,[],"Today, I had the opportunity in a @HouseCommerce hearing to express my concern with foreign influence in research institutions through China’s Thousand Talents Program and urged my colleagues to support my Fix NIH Research Act to prevent these nefarious influence operations.",931614483050414080,1542272762877714437,6318244,931614483050414080,1542272761053298689,John R. Curtis,1960-05-10,Republican,rep,UT
2022-06-29T22:58:49Z,[],"In places like Communist China, women are forced to have abortions &amp; are subject to forced sterilization. 

We should NOT be sending U.S. taxpayer dollars to fund these atrocities abroad. https://t.co/rsHnYOBoum",1340783304304410625,1542281463135191042,6282925,NA,NA,Ashley Hinson,1983-06-27,Republican,rep,IA
2022-06-30T13:19:00Z,"[{'url': 'https://t.co/V0Vev12L4C', 'expanded_url': 'https://www.washingtonpost.com/technology/2022/06/28/china-misinformation-rare-earths/', 'display_url': 'washingtonpost.com/technology/202…', 'indices': [207, 230]}]","China will do a lot worse to protect its stranglehold on global rare earth elements, which are used in everything from batteries to fighter jets. 

Time to pass my REEshore Act and end our dependence, now.

https://t.co/V0Vev12L4C",968650362,1542497935077810176,6318872,NA,NA,Tom Cotton,1977-05-13,Republican,sen,AR
2022-06-30T13:30:00Z,"[{'url': 'https://t.co/Sys1IHn5TC', 'expanded_url': 'https://pappas.house.gov/media/press-releases/pappas-backs-bipartisan-legislation-ban-congress-foreign-lobbying-combat', 'display_url': 'pappas.house.gov/media/press-re…', 'indices': [255, 278]}]","Members of Congress and government officials have cashed in to lobby for foreign governments like China, Russia, and Saudi Arabia. That must stop. 

This bipartisan bill will ban former members of Congress from lobbying on behalf of foreign governments.

https://t.co/Sys1IHn5TC",1067748650485497862,1542500702546567169,6271289,NA,NA,Chris Pappas,1980-06-04,Democrat,rep,NH
2022-06-30T13:50:50Z,[],"China &amp; fake meat bug eater Bill Gates are buying up America’s farmland.

Our people are being murdered by Chinese &amp; Mexican cartel produced fentanyl.

People are dying daily at the open border &amp; in crime infested cities.

But the Pentagon wants taxpayers to fund war with Russia.",1344356576786866176,1542505946496176131,6284925,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-06-30T14:03:36Z,[],"Maybe now is the time to go “into the streets” to stop this insane President and his cabinet from sending us into a NUCLEAR WAR with Russia.

With our current fragile state, WW3 will destroy us all.

And it won’t matter how you vote.

Stop the drums of war!

China is cheering. https://t.co/6AUMzCbXa4",1344356576786866176,1542509159475687428,6284924,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-06-30T15:06:39Z,"[{'url': 'https://t.co/Le0hSGBIZx', 'expanded_url': 'https://twitter.com/ReutersWorld/status/1542442891037102081', 'display_url': 'twitter.com/ReutersWorld/s…', 'indices': [224, 247]}]","Under Xi Jinping and John Lee, the Chinese Communist Party continues undermining #HongKong’s autonomy and freedoms.
 
Thousands of Hong Kongers in the U.S., Canada, and the UK continue to keep the spirit of Hong Kong alive. https://t.co/Le0hSGBIZx",229966028,1542525025718116353,6296006,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-06-30T15:15:00Z,"[{'url': 'https://t.co/iJCMnEQSEh', 'expanded_url': 'https://www.wicker.senate.gov/2022/6/wicker-colleagues-demand-answers-from-tiktok-ceo-on-backdoor-data-access-for-china', 'display_url': 'wicker.senate.gov/2022/6/wicker-…', 'indices': [165, 188]}]","The Chinese Communist Party‘s access to TikTok data is a severe risk. I joined @MarshaBlackburn and my colleagues on a letter to the TikTok CEO to demand answers. 

https://t.co/iJCMnEQSEh",264219447,1542527126880108544,6300615,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-06-30T15:47:44Z,"[{'url': 'https://t.co/3Pta2K15WE', 'expanded_url': 'https://twitter.com/RNCResearch/status/1542496372049543172', 'display_url': 'twitter.com/RNCResearch/st…', 'indices': [118, 141]}]","United States 8.6%
Canada 7.7%
Mexico 7.6%
Germany 7.6%
Italy 7.8%
France 5.8%
South Korea 5.4%
Japan 2.5%
China 2.1% https://t.co/3Pta2K15WE",2914163523,1542535363482324993,6302404,NA,NA,Barry Loudermilk,1963-12-22,Republican,rep,GA
2022-06-30T17:02:04Z,[],I sent a letter to Pres. Biden demanding his Admin keep tariffs on steel from Communist China following discussion that they are potentially considering lifting tariffs. Keeping the steel tariffs would support Minnesota workers &amp; families by protecting our taconite industry. https://t.co/yOpjyqUiSr,1075830599007510535,1542554069885243393,6272883,NA,NA,Pete Stauber,1966-05-10,Republican,rep,MN
2022-06-30T18:02:00Z,"[{'url': 'https://t.co/l4kxYXlaUH', 'expanded_url': 'https://mikegarcia.house.gov/news/documentsingle.aspx?DocumentID=800', 'display_url': 'mikegarcia.house.gov/news/documents…', 'indices': [255, 278]}]","The China Initiative was effective at fighting both IP theft and trade secret theft. But without substantiating rationale by the @POTUS administration, it was canceled this year.
 
I urge my colleagues to join me in fighting to reinstate this initiative.
https://t.co/l4kxYXlaUH",1262531473057423361,1542569153214693376,6281208,NA,NA,Mike Garcia,1976-04-24,Republican,rep,CA
2022-06-30T18:44:48Z,"[{'url': 'https://t.co/HtUoszwLZ5', 'expanded_url': 'https://thelivingstonpost.com/slotkin-leads-bills-to-strengthen-defense-supply-chain-of-critical-minerals/', 'display_url': 'thelivingstonpost.com/slotkin-leads-…', 'indices': [257, 280]}]","Last year I led a bipartisan task force to examine our defense supply-chains. We took a close look under the hood &amp; didn’t like what we saw. So today, I’m unveiling 2 new bills to reduce our reliance on China for critical minerals used by our military. https://t.co/HtUoszwLZ5",1078401427347857408,1542579926313877505,6273521,NA,NA,Elissa Slotkin,1976-07-10,Democrat,rep,MI
2022-06-30T18:44:49Z,[],"China’s current control over the market for these minerals leaves us dangerously vulnerable. By shoring-up our stockpile and improving transparency, we can make sure we aren’t left defenseless in the event of a trade dispute or military conflict.",1078401427347857408,1542579930705399811,6273519,1078401427347857408,1542579928448761857,Elissa Slotkin,1976-07-10,Democrat,rep,MI
2022-06-30T19:10:15Z,"[{'url': 'https://t.co/cvg5qLLUyx', 'expanded_url': 'https://bit.ly/3bIlzDC', 'display_url': 'bit.ly/3bIlzDC', 'indices': [252, 275]}]","I will co-sponsor Sen. @MarshaBlackburn’s legislation in the House from @RepThomasMassie to save our National Guard members from being fired over Biden's COVID vaccine. China is laughing at Biden's incompetence as he fires 40,000 healthy US guardsmen. https://t.co/cvg5qLLUyx",1343656635907125250,1542586328877043714,6283967,NA,NA,Mary E. Miller,1959-08-27,Republican,rep,IL
2022-06-30T19:24:38Z,[],"➡️We know China strings intricate webs with cartels to supply raw fentanyl ingredients that come across the southern border. 

➡️Fentanyl overdose deaths in Tennessee increased 50% from 2020 to 2021.",1080477288955826176,1542589947194081280,6275313,NA,NA,Mark E. Green,1964-11-08,Republican,rep,TN
2022-06-30T20:38:16Z,[],"Leftists are angry at the Supreme Court because the Leftist agenda means federal gun confiscation, abortion through the 9th month of pregnancy, bans on praying in public, and unelected EPA bureaucrats with limitless power over your daily life. 

Sounds a lot like communist China!",1343656635907125250,1542608477763379202,6283965,NA,NA,Mary E. Miller,1959-08-27,Republican,rep,IL
2022-06-30T22:39:42Z,"[{'url': 'https://t.co/pAIZ8B31Ko', 'expanded_url': 'https://twitter.com/HansNichols/status/1542620959798091776', 'display_url': 'twitter.com/HansNichols/st…', 'indices': [228, 251]}]",Mitch McConnell is holding Ohio’s economy hostage. It’s time to put partisan politics aside and do what’s right to ensure Ohio’s new semiconductor industry can deliver good-paying jobs and help our nation compete against China. https://t.co/pAIZ8B31Ko,13491312,1542639039257403393,6287862,NA,NA,Tim Ryan,1973-07-16,Democrat,rep,OH
2022-07-01T14:07:24Z,"[{'url': 'https://t.co/fQq0FcSLHU', 'expanded_url': 'https://malinowski.house.gov/media/press-releases/representatives-malinowski-and-kinzinger-push-freedom-hong-kongers-two-year', 'display_url': 'malinowski.house.gov/media/press-re…', 'indices': [152, 175]}]","Tom and @RepKinzinger stand for a free #HongKong on the two-year anniversary of the Chinese Communist Party’s crackdown.

Read their statement below ⬇️
https://t.co/fQq0FcSLHU",1080898026418384897,1542872502954762241,6277020,NA,NA,Tom Malinowski,1965-09-23,Democrat,rep,NJ
2022-07-01T14:36:44Z,[],"China, who is patient and diligent in their plans to be the number 1 super power in the world both military and economically, has everything to gain from our current leaders forcing America to implode.

They have worked hard to earn our corporate manufacturing contracts,",1344356576786866176,1542879885483556867,6284909,1344356576786866176,1542879883788898311,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-01T14:36:44Z,[],"spent years stealing our technology and spying on our every sector, and tediously have invested to buy up our land and farmland.

And China is thrilled with the left’s delusional goals of zero carbon emissions and war on our own country’s fossil fuel energy industries.",1344356576786866176,1542879886309720065,6284908,1344356576786866176,1542879885483556867,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-01T14:36:44Z,[],"their pursuit of a deranged liberal world order by a U.S. led proxy war with Russia in Ukraine is not only going to destroy our economy, but could also result in nuclear war.

This is all literally a path to destruction and China is sitting on the sidelines cheering it all on.",1344356576786866176,1542879883788898311,6284910,1344356576786866176,1542879881817726976,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-01T14:36:45Z,[],"So of course, decades of foolish Congressionally led self induced spending leading us to $30 trillion in debt (which China holds a lot of btw), America now spiraling into a recession w/ out of control inflation while our Gov simultaneously destroys our energy independence making",1344356576786866176,1542879887106740224,6284907,1344356576786866176,1542879886309720065,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-01T14:36:46Z,[],"gas &amp; diesel unaffordable and soon driving up cost of electricity has China thrilled.

But Biden &amp; his DoD leading NATO in war against Russia, well that serves China the most.

The stars are thrilled.

The U.S. and Russia destroying one another will give rise to a Chinese empire.",1344356576786866176,1542879892462788609,6284906,1344356576786866176,1542879887106740224,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-07-01T15:17:00Z,"[{'url': 'https://t.co/qZ0o1erk2X', 'expanded_url': 'https://www.wsj.com/articles/why-does-china-own-so-much-ukraine-farming-land-exports-food-crisis-grow-wheat-production-sell-grain-territory-11656534819?mod=opinion_major_pos5#', 'display_url': 'wsj.com/articles/why-d…', 'indices': [211, 234]}]","""Allowing hostile powers to own farmland has become too risky.""

My legislation will ban China, Russia, Iran, and North Korea from buying American farmland, securing our food supply chain and national security. https://t.co/qZ0o1erk2X",2930635215,1542890017642516480,6303077,NA,NA,Dan Newhouse,1955-07-10,Republican,rep,WA
