,model_name,training_method,balance,sampling_size,sort_by_time,partition_ratio,seed_size,unlabeled_size,test_size,val_score,accuracy,f1_micro,f1_macro,f1_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted
434,Logistic Regression (Lasso),active_learning,True,100,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
435,Logistic Regression (Lasso),active_learning,True,100,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
436,Logistic Regression (Lasso),active_learning,True,100,False,"[0.5, 0.25, 0.25]",207,102,108,0.501,0.556,0.556,0.558,0.558,0.556,0.56,0.56,0.556,0.556,0.556
437,Logistic Regression (Lasso),active_learning,True,100,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
438,Logistic Regression (Lasso),active_learning,True,100,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
439,Logistic Regression (Lasso),active_learning,True,300,True,"[0.5, 0.25, 0.25]",207,102,108,0.565,0.583,0.583,0.577,0.577,0.583,0.576,0.576,0.583,0.583,0.583
440,Logistic Regression (Lasso),active_learning,True,300,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
441,Logistic Regression (Lasso),active_learning,True,300,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
442,Logistic Regression (Lasso),active_learning,True,300,False,"[0.5, 0.25, 0.25]",207,102,108,0.563,0.537,0.537,0.536,0.536,0.537,0.536,0.536,0.537,0.537,0.537
443,Logistic Regression (Lasso),active_learning,True,300,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
444,Logistic Regression (Lasso),active_learning,True,300,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
445,Logistic Regression (Lasso),active_learning,True,600,True,"[0.5, 0.25, 0.25]",207,102,108,0.565,0.583,0.583,0.577,0.577,0.583,0.576,0.576,0.583,0.583,0.583
446,Logistic Regression (Lasso),active_learning,True,600,True,"[0.6, 0.2, 0.2]",249,81,87,0.529,0.506,0.506,0.493,0.493,0.506,0.492,0.492,0.506,0.506,0.506
447,Logistic Regression (Lasso),active_learning,True,600,True,"[0.8, 0.1, 0.1]",333,39,45,0.56,0.6,0.6,0.599,0.599,0.6,0.61,0.61,0.6,0.6,0.6
448,Logistic Regression (Lasso),active_learning,True,600,False,"[0.5, 0.25, 0.25]",207,102,108,0.563,0.537,0.537,0.536,0.536,0.537,0.536,0.536,0.537,0.537,0.537
449,Logistic Regression (Lasso),active_learning,True,600,False,"[0.6, 0.2, 0.2]",249,81,87,0.502,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
450,Logistic Regression (Lasso),active_learning,True,600,False,"[0.8, 0.1, 0.1]",333,39,45,0.4,0.6,0.6,0.594,0.594,0.6,0.593,0.593,0.6,0.6,0.6
451,Logistic Regression (Lasso),active_learning,False,0,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
452,Logistic Regression (Lasso),active_learning,False,0,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.952,0.959,0.959,0.345,0.94,0.959,0.432,0.928,0.959,0.343,0.959
453,Logistic Regression (Lasso),active_learning,False,0,True,"[0.8, 0.1, 0.1]",5891,735,739,0.963,0.957,0.957,0.361,0.938,0.957,0.486,0.928,0.957,0.352,0.957
454,Logistic Regression (Lasso),active_learning,False,0,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.958,0.96,0.96,0.395,0.944,0.96,0.529,0.936,0.96,0.374,0.96
455,Logistic Regression (Lasso),active_learning,False,0,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.955,0.959,0.959,0.346,0.94,0.959,0.487,0.931,0.959,0.343,0.959
456,Logistic Regression (Lasso),active_learning,False,0,False,"[0.8, 0.1, 0.1]",5891,735,739,0.962,0.955,0.955,0.359,0.937,0.955,0.43,0.924,0.955,0.352,0.955
457,Logistic Regression (Lasso),active_learning,False,50,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.957,0.958,0.958,0.397,0.943,0.958,0.543,0.937,0.958,0.374,0.958
458,Logistic Regression (Lasso),active_learning,False,50,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.962,0.961,0.961,0.433,0.947,0.961,0.534,0.938,0.961,0.404,0.961
459,Logistic Regression (Lasso),active_learning,False,50,True,"[0.8, 0.1, 0.1]",5891,735,739,0.96,0.957,0.957,0.36,0.938,0.957,0.431,0.925,0.957,0.352,0.957
460,Logistic Regression (Lasso),active_learning,False,50,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.959,0.958,0.958,0.384,0.942,0.958,0.529,0.935,0.958,0.366,0.958
461,Logistic Regression (Lasso),active_learning,False,50,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.96,0.961,0.961,0.412,0.945,0.961,0.598,0.94,0.961,0.384,0.961
462,Logistic Regression (Lasso),active_learning,False,50,False,"[0.8, 0.1, 0.1]",5891,735,739,0.96,0.957,0.957,0.36,0.938,0.957,0.431,0.925,0.957,0.352,0.957
463,Logistic Regression (Lasso),active_learning,False,100,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.954,0.959,0.959,0.37,0.942,0.959,0.52,0.934,0.959,0.358,0.959
464,Logistic Regression (Lasso),active_learning,False,100,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.949,0.959,0.959,0.404,0.944,0.959,0.487,0.933,0.959,0.383,0.959
465,Logistic Regression (Lasso),active_learning,False,100,True,"[0.8, 0.1, 0.1]",5891,735,739,0.95,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
466,Logistic Regression (Lasso),active_learning,False,100,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.956,0.96,0.96,0.402,0.944,0.96,0.698,0.946,0.96,0.375,0.96
467,Logistic Regression (Lasso),active_learning,False,100,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.951,0.961,0.961,0.43,0.946,0.961,0.696,0.947,0.961,0.395,0.961
468,Logistic Regression (Lasso),active_learning,False,100,False,"[0.8, 0.1, 0.1]",5891,735,739,0.947,0.957,0.957,0.389,0.94,0.957,0.486,0.929,0.957,0.372,0.957
469,Logistic Regression (Lasso),active_learning,False,300,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.952,0.959,0.959,0.387,0.942,0.959,0.604,0.939,0.959,0.366,0.959
470,Logistic Regression (Lasso),active_learning,False,300,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.956,0.961,0.961,0.429,0.946,0.961,0.641,0.944,0.961,0.395,0.961
471,Logistic Regression (Lasso),active_learning,False,300,True,"[0.8, 0.1, 0.1]",5891,735,739,0.967,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
472,Logistic Regression (Lasso),active_learning,False,300,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.955,0.961,0.961,0.423,0.946,0.961,0.688,0.946,0.961,0.391,0.961
473,Logistic Regression (Lasso),active_learning,False,300,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.947,0.959,0.959,0.415,0.944,0.959,0.626,0.942,0.959,0.385,0.959
474,Logistic Regression (Lasso),active_learning,False,300,False,"[0.8, 0.1, 0.1]",5891,735,739,0.964,0.958,0.958,0.393,0.941,0.958,0.542,0.933,0.958,0.372,0.958
475,Logistic Regression (Lasso),active_learning,False,600,True,"[0.5, 0.25, 0.25]",3682,1840,1843,0.962,0.959,0.959,0.404,0.944,0.959,0.503,0.935,0.959,0.381,0.959
476,Logistic Regression (Lasso),active_learning,False,600,True,"[0.6, 0.2, 0.2]",4418,1471,1476,0.95,0.96,0.96,0.427,0.946,0.96,0.59,0.941,0.96,0.395,0.96
477,Logistic Regression (Lasso),active_learning,False,600,True,"[0.8, 0.1, 0.1]",5891,735,739,0.968,0.959,0.959,0.422,0.943,0.959,0.57,0.936,0.959,0.392,0.959
478,Logistic Regression (Lasso),active_learning,False,600,False,"[0.5, 0.25, 0.25]",3682,1840,1843,0.96,0.958,0.958,0.408,0.944,0.958,0.554,0.938,0.958,0.382,0.958
479,Logistic Regression (Lasso),active_learning,False,600,False,"[0.6, 0.2, 0.2]",4418,1471,1476,0.947,0.96,0.96,0.406,0.945,0.96,0.506,0.935,0.96,0.383,0.96
480,Logistic Regression (Lasso),active_learning,False,600,False,"[0.8, 0.1, 0.1]",5891,735,739,0.967,0.961,0.961,0.427,0.944,0.961,0.654,0.942,0.961,0.392,0.961
